time,down,up,rnti_count,mcs_down,mcs_down_var,mcs_up,mcs_up_var,rb_down,rb_down_var,rb_up,rb_up_var,District,Cluster_Feature
3/28/2018 16:20,244770936,3320616,14098,15.16094248851162,88.41348465366026,15.346758078231291,75.96241786487323,0.042154167,4.689734313271003e-08,0.001008083,4.247606652837903e-08,ElBorn,2
3/28/2018 16:22,171757376,1748160,10168,15.181099643243186,86.91684337356152,14.037872023809523,64.50515873015873,0.029265083,4.5163923872691294e-08,0.000597583,3.5689867063492066e-08,ElBorn,2
3/28/2018 16:24,235021312,2729104,13703,15.095089427975106,87.50691744272814,15.36464579659024,60.214902998236326,0.040206083,4.523084976837704e-08,0.000859,4.6257844246031764e-08,ElBorn,2
3/28/2018 16:26,251096992,2861272,14609,15.198282955542412,87.46495524761353,15.091726366062648,69.32881022615535,0.04322875,4.6118669460482535e-08,0.000986083,4.5362848544973546e-08,ElBorn,2
3/28/2018 16:28,193052808,1911160,11212,15.259219641326386,86.02278439573162,15.442752446828534,59.15745694522869,0.032859833,4.630676367221439e-08,0.000580333,3.44663373015873e-08,ElBorn,2
3/28/2018 16:30,174618656,1601736,10330,15.05255609805582,87.16807459652354,15.832967032967032,64.72967032967033,0.029474417,4.5240496916842974e-08,0.00050875,2.8028044642857143e-08,ElBorn,2
3/28/2018 16:32,174561272,1944424,10360,15.151777149603832,87.56464709385318,13.895361552028218,51.603112874779534,0.029734333,4.5564844512326814e-08,0.0005055,2.9107511904761903e-08,ElBorn,2
3/28/2018 16:34,201788352,2265520,11733,15.245858268960944,86.14137600125692,15.536940836940836,61.45660063841882,0.034310333,4.626470053068162e-08,0.000660583,3.5279490139490145e-08,ElBorn,2
3/28/2018 16:36,169560256,1299224,10251,15.168582870027628,87.57225814038138,13.754313725490196,41.87980392156863,0.028674333,4.375113708273236e-08,0.00041725,1.8164902777777776e-08,ElBorn,2
3/28/2018 16:38,173236776,1248000,10192,15.29412250622804,86.16232236051123,14.14909951159951,49.95529609279609,0.029275583,4.499549470307929e-08,0.000443417,2.425102083333333e-08,ElBorn,2
3/28/2018 16:40,156096136,1136536,9241,15.198980227243885,87.24783488840676,15.204636544011544,36.52414592352092,0.0266485,4.685234610554551e-08,0.000374583,1.7351147607022606e-08,ElBorn,2
3/28/2018 16:42,196270432,1891872,11464,15.19179755145717,88.63323952407902,16.385668816137564,55.92621941137566,0.033343,4.6289612351636737e-08,0.000656917,3.4112727513227525e-08,ElBorn,2
3/28/2018 16:44,143502984,1170624,8505,15.254948049135022,89.09355578214449,15.32179487179487,34.31196581196581,0.023718,4.456831043101549e-08,0.000337167,1.766326388888889e-08,ElBorn,2
3/28/2018 16:46,146902688,1106680,8650,15.332117893854624,88.05970235180786,15.77777777777778,42.08243616287095,0.024632667,4.503259413716914e-08,0.00035425,2.043862235449736e-08,ElBorn,2
3/28/2018 16:48,216721688,2471752,12408,15.287400868841678,87.31545878394606,14.74812073,62.29963587814056,0.036646667,4.575177127034994e-08,0.000839,5.0769293740981246e-08,ElBorn,2
3/28/2018 16:50,177401664,1925208,10442,15.330598086506075,87.79252521741223,14.896708937198069,51.91850845410628,0.03001825,4.5705217806142046e-08,0.000591083,3.0963181878306885e-08,ElBorn,2
3/28/2018 16:52,196482912,1784224,11282,15.296021530209806,87.41297701181202,14.218865604092876,59.09066312475404,0.0329585,4.5430985398148337e-08,0.000615,3.53537867965368e-08,ElBorn,2
3/28/2018 16:54,169130848,1693808,10015,15.075242298617193,86.61148677,14.444657029478456,85.36883503401361,0.028602083,4.491659737248206e-08,0.000536,3.6124873015873024e-08,ElBorn,2
3/28/2018 16:56,208862656,2616824,12159,15.430796847153806,87.12790265,17.057961309523808,56.9916584,0.035308583,4.617492697324328e-08,0.000779333,3.4513337481962486e-08,ElBorn,2
3/28/2018 16:58,178187472,1712872,10414,15.194973368167348,87.90826087195107,16.13251013171226,45.93904508611955,0.0300915,4.569871569293368e-08,0.000493917,2.2179564484126986e-08,ElBorn,2
3/28/2018 17:00,195612432,2257432,11332,15.264980887074625,86.19332676844273,16.017228835978838,70.16539351851851,0.033312333,4.56265291959668e-08,0.000674167,3.894481349206349e-08,ElBorn,2
3/28/2018 17:02,223699488,2720056,13071,15.283204557855152,86.96023352571886,16.556272152874094,80.40046232085066,0.038283833,4.673952640650888e-08,0.000779833,3.667439186507937e-08,ElBorn,2
3/28/2018 17:04,213419480,2611160,12464,15.182296538523442,87.91233286139646,15.125499037999036,57.121789989845546,0.03629425,4.5424161500449656e-08,0.000841833,4.8402866522366526e-08,ElBorn,2
3/28/2018 17:06,227227112,2563264,13072,15.323697317909652,87.61635691384625,14.37934303,69.16645355673134,0.039002917,4.6392766836209854e-08,0.0008765,4.145623247354497e-08,ElBorn,2
3/28/2018 17:08,228477496,3203664,13359,15.269626167649989,87.81002292578516,15.258373015873016,69.89102879443789,0.039669583,4.604385695860519e-08,0.001007583,5.269231541606543e-08,ElBorn,2
3/28/2018 17:10,216340608,2669296,12632,15.179561759050506,88.70018633585707,14.946432350718064,67.75161753590325,0.037611917,4.6663190380607326e-08,0.00082625,4.182817956349207e-08,ElBorn,2
3/28/2018 17:12,209999880,2320384,12054,15.184855811477844,87.07648467929644,14.51386962552011,57.22385575589459,0.03578725,4.6129004418000334e-08,0.00076075,4.424639384920636e-08,ElBorn,2
3/28/2018 17:14,209355346,2279584,12153,15.224219484564925,86.96439772785529,15.36875092716214,62.64772288977897,0.035569333,4.5855797877654084e-08,0.00073925,4.05936421957672e-08,ElBorn,2
3/28/2018 17:16,227676960,3230496,13191,15.11958952662904,87.49464677894636,14.474603174603176,60.67860654586318,0.039080583,4.619161073386627e-08,0.000965333,5.540344378306879e-08,ElBorn,2
3/28/2018 17:18,223287104,2637200,13020,15.275462755938824,87.42298411442063,14.867256542256545,78.53771986271985,0.03840975,4.579431873832697e-08,0.000923333,4.249014880952381e-08,ElBorn,2
3/28/2018 17:20,232662544,2427536,13335,15.224901561856749,87.44398841639439,14.994616044616045,77.95985271,0.039803917,4.66021557904144e-08,0.000939667,5.3799301917989424e-08,ElBorn,2
3/28/2018 17:22,234557160,3273104,13456,15.224475934923952,86.49543383941496,16.21181346,68.32785056634614,0.040217333,4.6401100023140806e-08,0.000939583,5.44628346861472e-08,ElBorn,2
3/28/2018 17:24,228360720,3025304,13063,15.38535475074063,87.72395417,16.162163561076603,63.20361283643893,0.039035333,4.5811091340457096e-08,0.000837083,4.1547510912698414e-08,ElBorn,2
3/28/2018 17:26,228858568,3217920,13409,15.32775701398449,86.68171486943687,16.223023088023087,68.47813131313131,0.039028583,4.598215067609035e-08,0.000923417,4.1268126322751326e-08,ElBorn,2
3/28/2018 17:28,223144176,2638056,12961,15.09649665574312,87.80569825646222,15.98624213836478,73.13428796,0.03829575,4.644576438715873e-08,0.0007505,4.258898412698412e-08,ElBorn,2
3/28/2018 17:30,221742288,2928584,12797,15.280031677424232,87.02640458095617,15.7490991,72.65709280709281,0.037985333,4.6162576204331033e-08,0.000906083,4.656451025132275e-08,ElBorn,2
3/28/2018 17:32,230861056,2918384,13240,15.148073812200268,86.73986377382509,15.310672877846793,78.63740166,0.039304333,4.635827643186799e-08,0.000921,5.617231878306878e-08,ElBorn,2
3/28/2018 17:34,193429368,2575104,11185,15.112456433689792,86.65220757514867,15.322833333333334,59.33828571428571,0.033258833,4.622108589035498e-08,0.000761833,3.7794299933862434e-08,ElBorn,2
3/28/2018 17:36,213095497,2892408,12216,15.21507967768244,85.75858915247986,16.154901738473168,66.07152305366591,0.036145083,4.623831724505128e-08,0.000869417,4.3937117724867734e-08,ElBorn,2
3/28/2018 17:38,221176312,2927360,12646,15.122131069622506,88.54919097413222,16.285823503713413,77.23955875928353,0.037756417,4.6833714244323546e-08,0.00084725,4.710689285714285e-08,ElBorn,2
3/28/2018 17:40,239159416,3310808,13888,15.230745829876446,87.61763202837437,15.53014331627968,73.01169847828939,0.041000667,4.5711443073213885e-08,0.00099825,5.1336343855218856e-08,ElBorn,2
3/28/2018 17:42,218429560,2654608,12640,15.249720117507758,87.63774249347672,15.401432980599647,69.36600529,0.0374525,4.6249419682188375e-08,0.00084325,4.1236766865079373e-08,ElBorn,2
3/28/2018 17:44,226804920,2849752,13080,15.140073022332434,87.55129023635176,15.65602896129212,75.9753829,0.038976333,4.6451325347016704e-08,0.000892667,6.494118981481481e-08,ElBorn,2
3/28/2018 17:46,222981272,2475240,12750,15.24264808199805,86.82369843889825,15.54066043,75.12429138321995,0.038269917,4.669072512022309e-08,0.000820917,4.579044444444445e-08,ElBorn,2
3/28/2018 17:48,209858208,2520424,12326,15.041079175529648,88.16003638457993,14.871675651392632,66.43112458820006,0.036427167,4.613782232766927e-08,0.000758833,5.1249155423280434e-08,ElBorn,2
3/28/2018 17:50,215314744,2525536,12656,15.13641531308222,87.89841619521741,14.727812895069532,80.27876106194691,0.03718775,4.6072460945610144e-08,0.000788083,5.056553108465608e-08,ElBorn,2
3/28/2018 17:52,209115896,2512432,12089,15.188889305618344,87.37472852381346,15.472076598223389,63.96735838066113,0.035536833,4.62231784362589e-08,0.000765417,5.040441302910053e-08,ElBorn,2
3/28/2018 17:54,178922368,1580352,10441,15.273508453175443,86.67657244816473,16.283296130952383,67.80931299603175,0.03041,4.589731926624528e-08,0.000602333,4.1957876984126994e-08,ElBorn,2
3/28/2018 17:56,189447040,1786352,11059,15.35181671592646,86.50382034228105,15.00959595959596,65.14124579,0.032161333,4.5869821299985254e-08,0.0005855,3.783055753968254e-08,ElBorn,2
3/28/2018 17:58,218136280,2895288,12702,15.303237474172754,88.40755140029752,14.617548894557824,65.14397321428571,0.037780333,4.692185334915865e-08,0.00088975,5.2921712301587295e-08,ElBorn,2
3/28/2018 18:00,202315176,2283400,11857,15.212006933705506,88.05845456768093,16.02734725965858,67.98565813,0.034988167,4.631143706364784e-08,0.0006845,3.997180456349206e-08,ElBorn,2
3/28/2018 18:02,183507560,1868104,10775,15.266002541759276,86.63112565897524,16.157187780772684,65.44148697214735,0.031193,4.537588480813336e-08,0.000632,2.78619623015873e-08,ElBorn,2
3/28/2018 18:04,174594080,1735176,10317,15.03721010650913,87.69372129,16.742725643532097,62.21024492,0.029956333,4.646942279433816e-08,0.000567583,2.7424605008417508e-08,ElBorn,2
3/28/2018 18:06,238025040,2756464,13822,15.351877870805431,87.54325265831054,15.814256589485948,71.53379933012961,0.04082225,4.604479707616336e-08,0.00090875,5.082690906084656e-08,ElBorn,2
3/28/2018 18:08,191171984,2117376,11115,15.09126035621677,86.67224032363924,15.493253968253969,52.79818705259882,0.03282775,4.608989135368047e-08,0.000650417,3.59602003968254e-08,ElBorn,2
3/28/2018 18:10,159326920,1357968,9382,15.148418858874257,86.31636749182131,16.978679653679652,49.054437229437234,0.02703575,4.541441851196031e-08,0.00047075,2.6453113095238097e-08,ElBorn,2
3/28/2018 18:12,199225920,2322664,11569,15.13558106597178,86.79150770207735,14.643991464510332,52.77751197963463,0.034246917,4.616997038796053e-08,0.000752167,4.930629927248677e-08,ElBorn,2
3/28/2018 18:14,194432720,2197544,11211,15.18591841549192,87.32297364386908,15.894502801120447,57.896883753501406,0.032911167,4.588095830497425e-08,0.000633583,3.7975642857142855e-08,ElBorn,2
3/28/2018 18:16,171609624,1926960,10139,15.13122149618095,87.551666,14.622346230158731,63.9041336,0.029508833,4.6324158493073286e-08,0.00060125,3.6031600529100526e-08,ElBorn,2
3/28/2018 18:18,165524976,1558984,9591,15.09829933356221,87.29464287450092,16.07736842105263,52.91546365914787,0.027947833,4.5044532329128244e-08,0.000458583,2.3954495039682544e-08,ElBorn,2
3/28/2018 18:20,177166536,2013552,10216,15.283744200953295,86.26022561,15.797905525846703,57.18979713,0.029972,4.5805461444747696e-08,0.0006055,3.4752076479076485e-08,ElBorn,2
3/28/2018 18:22,166001264,1731752,9689,15.174316977657702,87.82084975265677,16.744444444444444,53.98292370711726,0.028218083,4.5743283976993486e-08,0.000471417,3.0787934523809525e-08,ElBorn,2
3/28/2018 18:24,186956048,2410624,10911,15.271956452145597,87.75376429809035,16.476598639455784,71.2247619,0.03169,4.5203456882103385e-08,0.00074,4.174418353174603e-08,ElBorn,2
3/28/2018 18:26,231599145,2345728,12463,15.257532098881056,87.14073969015699,14.705997732426304,75.72715419501134,0.0369205,4.6721807452432585e-08,0.000762833,3.801661408730159e-08,ElBorn,2
3/28/2018 18:28,218618816,2447120,12558,15.21307364143528,87.67261385340052,14.87391975308642,71.83256172839506,0.03730425,4.678556017463804e-08,0.00075325,4.0108636243386244e-08,ElBorn,2
3/28/2018 18:30,215120408,2566680,12433,15.27109153954954,86.77601738757863,15.753897789645452,68.31733793205755,0.03663625,4.6104999474396384e-08,0.000817083,4.865949702380952e-08,ElBorn,2
3/28/2018 18:32,204713992,2553888,12017,15.283456599717274,87.04665363198824,15.414803565610017,73.03197761020341,0.03472575,4.591206965456816e-08,0.000754667,3.5496322210197214e-08,ElBorn,2
3/28/2018 18:34,155180344,1426224,9248,15.15082927158635,86.65406623106851,16.9516731,69.85850493350495,0.026203333,4.456915162416808e-08,0.000454,2.269692923280423e-08,ElBorn,2
3/28/2018 18:36,189661345,1942408,11108,15.285016494874544,88.55246295,15.112170596393897,55.61367313915857,0.032369,4.5853086699286884e-08,0.00066275,2.7160603174603176e-08,ElBorn,2
3/28/2018 18:38,217685568,3152680,12531,15.17122526790024,87.37460882,16.520402298850573,76.72528735632184,0.037294417,4.64093401579062e-08,0.000894583,4.868392361111112e-08,ElBorn,2
3/28/2018 18:40,199313376,2280880,11639,15.16309333509571,88.04561749887951,14.159534632034632,69.73901515151515,0.034191833,4.685354124494901e-08,0.000810667,4.522469775132275e-08,ElBorn,2
3/28/2018 18:42,189934376,2227584,11109,15.141068872749605,88.03872565742958,16.154875283446714,61.13328798185941,0.032651667,4.6371598250123546e-08,0.000717083,4.1261482142857145e-08,ElBorn,2
3/28/2018 18:44,181240776,2322328,10631,15.257161638263945,87.97627048742503,15.407468553459118,64.04336253369273,0.031275833,4.687190889241776e-08,0.000684833,4.4916957341269846e-08,ElBorn,2
3/28/2018 18:46,189140208,2086712,11029,15.274095470640228,87.62784833,14.943380062305296,59.94337264500816,0.03223375,4.6355720968599094e-08,0.000723917,4.957364517195768e-08,ElBorn,2
3/28/2018 18:48,202776688,2573848,11718,15.15615962607769,86.73684791157953,16.065246832678024,61.06166448230669,0.034768083,4.6139492598577046e-08,0.000773,4.949326984126984e-08,ElBorn,2
3/28/2018 18:50,184729936,2127744,10837,15.17404020554164,87.22489592858959,15.037788778877887,64.42425742574258,0.031720917,4.573938516625333e-08,0.000603333,3.4600628968253964e-08,ElBorn,2
3/28/2018 18:52,182037952,1776840,10554,15.342766882597877,86.70240491422483,15.715864833906071,65.88786614302079,0.03116075,4.694849243977465e-08,0.000547,2.8392388227513237e-08,ElBorn,2
3/28/2018 18:54,169804048,1705448,10089,15.192743663613417,86.72444640023159,15.01355218855219,61.96691919,0.0289735,4.564678560845805e-08,0.0005805,3.957292956349206e-08,ElBorn,2
3/28/2018 18:56,171031792,1837888,9954,15.235128619106597,86.71032977277146,15.097028318903318,61.60568632756133,0.029001333,4.53840569947518e-08,0.000564667,2.8596373015873017e-08,ElBorn,2
3/28/2018 18:58,187304672,2077512,11016,15.095461884174588,87.43630059299701,16.309972556000595,49.37895341937399,0.032255583,4.590292535642097e-08,0.00076675,4.3502919312169314e-08,ElBorn,2
3/28/2018 19:00,183927816,2233560,10791,15.235106336051164,87.91600319347859,14.27130584,66.06617574864998,0.031631833,4.6243352514707874e-08,0.00061075,3.151802182539682e-08,ElBorn,2
3/28/2018 19:02,193465176,2267176,11341,15.195103430021408,88.29830677651817,15.00159090909091,61.088199855699855,0.03323275,4.643153810313105e-08,0.000741417,4.735831977513228e-08,ElBorn,2
3/28/2018 19:04,192403928,1995920,11019,15.164959672615346,87.82029184711817,15.41094771,59.65767973856209,0.03267,4.610351090624912e-08,0.00064,3.4140847222222226e-08,ElBorn,2
3/28/2018 19:06,194210312,2316624,11181,15.194091811357197,86.34105728120406,14.572178130511464,76.96737213,0.032944583,4.651220510987949e-08,0.000698833,4.814839682539682e-08,ElBorn,2
3/28/2018 19:08,205901176,2362200,11774,15.372377232904798,86.08577348331772,15.848023360287511,62.64117999401019,0.035418833,4.67589331595912e-08,0.000726833,4.38147791005291e-08,ElBorn,2
3/28/2018 19:10,170619192,1722800,10127,15.221236909755683,86.82877144339241,15.19199948796723,43.70462109575013,0.029177167,4.578959666544268e-08,0.00054025,2.842427380952381e-08,ElBorn,2
3/28/2018 19:12,179238240,2081088,10310,15.277896100665128,88.14909649565296,15.619812030075186,69.57264411027569,0.030438167,4.6315825489263737e-08,0.000611833,3.5534842261904774e-08,ElBorn,2
3/28/2018 19:14,165328760,1497616,9691,15.02752206704746,87.27706294,15.715059523809522,50.291178571428574,0.02817425,4.592676990838466e-08,0.000488583,3.114979563492063e-08,ElBorn,2
3/28/2018 19:16,197293136,2270656,11447,15.316279728206988,87.17883539297274,15.45776591010236,70.74441478,0.033684333,4.6573694961104455e-08,0.000719417,4.249532076719577e-08,ElBorn,2
3/28/2018 19:18,205941520,2385264,11966,15.181975564262707,88.34797312,16.117685542685543,73.01049978549979,0.03527675,4.64669303702619e-08,0.00078925,3.5699096230158736e-08,ElBorn,2
3/28/2018 19:20,171305632,1737472,10032,15.369447120456874,88.64339927337195,15.281508754704632,45.65686467026673,0.029026167,4.5831861391022233e-08,0.00056125,3.816925033068783e-08,ElBorn,2
3/28/2018 19:22,182554272,1788968,10501,15.15345030632752,87.70251947615974,15.528412698412698,71.22882086,0.031152417,4.6662487643957226e-08,0.000589333,4.421691765873015e-08,ElBorn,2
3/28/2018 19:24,166897256,1432104,9773,15.24102875,87.18863490665179,14.50353037766831,49.37079912,0.02836075,4.6245684414972295e-08,0.00047,2.2920494047619052e-08,ElBorn,2
3/28/2018 19:26,191784512,2426816,11174,15.149840462800473,87.58779549109349,14.729773462783172,50.37198335644938,0.032810083,4.5987286573178313e-08,0.000654083,3.5410734457671965e-08,ElBorn,2
3/28/2018 19:28,192839056,2374464,10989,15.31408840363563,87.60447428533965,16.120402545402545,62.68018375518376,0.03253025,4.532503970550313e-08,0.000764583,4.053247652116402e-08,ElBorn,2
3/28/2018 19:30,185995664,1880552,10792,15.096766252722658,87.24779808,13.69922206506365,68.22444601603017,0.031871417,4.654583147237271e-08,0.000601833,3.464842063492063e-08,ElBorn,2
3/28/2018 19:32,193953832,1929176,11341,15.157216247598686,88.15718521109665,15.096696696696696,61.31111111111112,0.033129583,4.6322797969577686e-08,0.00063625,3.2231861111111114e-08,ElBorn,2
3/28/2018 19:34,172600448,1632608,10142,15.119352855154284,85.60541206025742,16.017907801418442,56.87646909827761,0.029474833,4.650466672045872e-08,0.00054725,3.277627380952381e-08,ElBorn,2
3/28/2018 19:36,157365240,1314040,9342,15.140199540581367,86.56031092628601,14.812770562770565,59.004653679653686,0.026752,4.5654715449781575e-08,0.00049125,2.763186111111112e-08,ElBorn,2
3/28/2018 19:38,163995136,1428600,9698,15.35776923964719,86.76319546964676,15.968011204481792,56.59103641456583,0.028109833,4.6323008720169216e-08,0.000456083,2.8493115079365084e-08,ElBorn,2
3/28/2018 19:40,162337680,1783096,9599,15.179344396468066,87.16795596964785,16.018527640941432,34.81962233,0.02769925,4.6987944934844184e-08,0.0005465,3.0365599206349213e-08,ElBorn,2
3/28/2018 19:42,172463520,1971960,10062,15.265461228945751,87.86095640431407,16.251075268817203,61.49229390681004,0.029554333,4.718868558751192e-08,0.00059375,3.946933333333333e-08,ElBorn,2
3/28/2018 19:44,162251192,1593016,9514,15.11913626141631,87.24540292210527,15.188802083333334,62.82089533730159,0.027898333,4.623927403741606e-08,0.000474583,3.9864945436507946e-08,ElBorn,2
3/28/2018 19:46,143975912,1375912,8450,15.225104544101177,88.13484120370785,14.598837209302326,53.04651162790697,0.024153083,4.572831005629176e-08,0.0004325,2.4498875e-08,ElBorn,2
3/28/2018 19:48,186498680,1923072,10901,15.241560022078197,87.26486285,14.87535592,62.90959744722632,0.031763833,4.574045325649516e-08,0.000605583,3.145840079365079e-08,ElBorn,2
3/28/2018 19:50,166075240,1826600,9697,15.200399448401006,86.91159578121803,15.57166149068323,58.151371635610765,0.028596,4.578614508267588e-08,0.000553917,3.182837301587302e-08,ElBorn,2
3/28/2018 19:52,183790768,2325056,10703,15.299069873822358,85.47642059030017,15.50136217948718,63.20825321,0.03095775,4.596440094383808e-08,0.00072075,4.160611507936509e-08,ElBorn,2
3/28/2018 19:54,163768672,1892576,9620,15.122150953148298,88.40275515492415,15.196605876393113,57.29118541033435,0.028179417,4.6050500228804854e-08,0.00062075,4.3603625e-08,ElBorn,2
3/28/2018 19:56,163955873,1681680,9641,15.268232618540518,87.48107705,15.01644257703081,67.06047619,0.027672417,4.534698296872117e-08,0.0005585,3.3049821428571435e-08,ElBorn,2
3/28/2018 19:58,217825376,2589136,12572,15.152942675393753,87.16912627507558,15.303302277432712,70.59502070393376,0.03768925,4.662548050644808e-08,0.000810167,4.8084788690476194e-08,ElBorn,2
3/28/2018 20:00,200508976,2404992,11658,15.150128663465743,87.22121933826791,15.702548036758564,69.47801448064607,0.034396917,4.5902655189496864e-08,0.000721083,3.889777215608466e-08,ElBorn,2
3/28/2018 20:02,178883176,2335952,10562,15.03517367163531,87.28619964,15.741588785046728,54.56713395638629,0.03050075,4.558588476456461e-08,0.0006885,3.3376708333333334e-08,ElBorn,2
3/28/2018 20:04,173137368,1910632,10125,15.013399637650622,86.49387767,15.17610229276896,51.43885682219016,0.029519417,4.6204483713523336e-08,0.00055925,3.8211419973544976e-08,ElBorn,2
3/28/2018 20:06,190524816,2147208,11187,15.227757771402404,86.23591904252694,16.640429958391124,73.29211742949607,0.032514333,4.566074386716095e-08,0.000644833,4.242630158730158e-08,ElBorn,2
3/28/2018 20:08,203143736,2129224,11676,15.13408768,87.54698835467416,14.198230088495576,63.58341761483354,0.03471775,4.610554459187566e-08,0.000727417,4.9851451388888896e-08,ElBorn,2
3/28/2018 20:10,196628360,2405888,11631,15.120468821142168,87.73678108421683,16.056149432328677,53.08493731111656,0.033653167,4.5652874577386253e-08,0.00069025,3.591899440836941e-08,ElBorn,2
3/28/2018 20:12,190065433,1957920,11191,15.181929822233204,87.36155349224383,14.730643738977072,57.33077601410936,0.032482083,4.6434540562171576e-08,0.000647917,3.4762869047619054e-08,ElBorn,2
3/28/2018 20:14,161476152,1791616,9465,15.22137403774439,87.54850286,15.411538461538465,43.711172161172165,0.0273735,4.447088099754265e-08,0.000505167,3.0276680555555554e-08,ElBorn,2
3/28/2018 20:16,158942720,1612816,9482,15.096877417840174,87.86892327280171,14.34711246200608,36.39240121580547,0.027483833,4.6146785778533714e-08,0.000494417,3.0537277777777776e-08,ElBorn,2
3/28/2018 20:18,143148384,1336984,8627,14.991572518245343,86.86958794120409,16.197967479674798,48.80191637630662,0.024567667,4.531839049283616e-08,0.000399333,2.2056435515873018e-08,ElBorn,2
3/28/2018 20:20,158870536,1471824,9404,15.088102839069718,86.27410221816858,14.005434782608695,61.97101449275362,0.026954833,4.533387116015809e-08,0.000477,3.4570277777777783e-08,ElBorn,2
3/28/2018 20:22,160595664,1662424,9472,15.24838884673232,88.7287362,15.755344202898552,60.42604813664596,0.027245583,4.540338725700686e-08,0.000551,2.9346119047619053e-08,ElBorn,2
3/28/2018 20:24,164578696,1599304,9731,15.30422626,87.14202788,15.128829604130807,44.47096959265634,0.02818025,4.572129402210344e-08,0.000487417,2.2058738095238097e-08,ElBorn,2
3/28/2018 20:26,168643016,1631496,9970,15.063806460543017,88.15110070907397,15.095408163265306,65.46772632129775,0.028777167,4.536187585190408e-08,0.00050175,3.2964500000000004e-08,ElBorn,2
3/28/2018 20:28,204741760,2540168,11906,15.087181251400525,88.18050990526474,14.73171028171028,68.60145145145145,0.035023083,4.6020530855367766e-08,0.000829167,4.6599090608465616e-08,ElBorn,2
3/28/2018 20:30,205148224,2251152,12063,15.114662295864848,87.37815996775186,14.759486373165618,64.41742288110213,0.035416167,4.613712134192531e-08,0.0007385,4.682052414021165e-08,ElBorn,2
3/28/2018 20:32,182894832,1917216,10742,15.189337958358504,87.30096937761202,15.228191489361702,54.95975177304964,0.031203917,4.496544395727053e-08,0.0005515,3.244938293650794e-08,ElBorn,2
3/28/2018 20:34,189254184,2098672,11096,15.15523171642409,87.93349590245711,13.942131519274376,64.44993197278912,0.03219075,4.506670586139436e-08,0.0006555,3.75675873015873e-08,ElBorn,2
3/28/2018 20:36,169870896,1538232,9992,15.275062202967453,88.09852563721866,15.110445468509983,58.69224270353303,0.028751917,4.5309007369621764e-08,0.00047425,3.515528273809524e-08,ElBorn,2
3/28/2018 20:38,164247168,1532624,9600,15.11859788283946,84.59288936819044,15.104679802955664,44.62022441160372,0.027606917,4.562503409192524e-08,0.000488167,2.4931946428571428e-08,ElBorn,2
3/28/2018 20:40,152320128,1974000,8984,15.205835998240063,87.45294092916421,15.807875457875458,38.86721611721612,0.025685917,4.556129077988016e-08,0.000560167,3.6725e-08,ElBorn,2
3/28/2018 20:42,193397216,1669080,11379,15.13419125916715,87.80297620426795,15.456851073762838,64.22692577030811,0.03328125,4.5950480135693016e-08,0.000596917,3.930148611111112e-08,ElBorn,2
